"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AZ1","AZ2","KA1","KA2","OD1","REM","EQD"
"71006099999","2014-08-23T07:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","340,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0099,1","+0065,1","99999,9",,,,,,,,"AWY047PAA SA 0700 AUTO8 M M M M/09/06/3401/M/ M 95MM=",
"71006099999","2014-08-23T08:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","260,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0087,1","+0050,1","99999,9",,,,,,,,"AWY047PAA SA 0800 AUTO8 M M M M/08/05/2601/M/ M 70MM=",
"71006099999","2014-08-23T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0089,1","+0059,1","99999,9",,,,,,,,"AWY047PAA SA 0900 AUTO8 M M M M/08/05/1201/M/ M 99MM=",
"71006099999","2014-08-23T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0072,1","+0053,1","99999,9",,,,,,,,"AWY047PAA SA 1000 AUTO8 M M M M/07/05/3202/M/ M 23MM=",
"71006099999","2014-08-23T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","330,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0064,1","+0053,1","99999,9",,,,,,,,"AWY047PAA SA 1100 AUTO8 M M M M/06/05/3304/M/ M 43MM=",
"71006099999","2014-08-23T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","340,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0059,1","+0049,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,+0167,1","240,N,+0059,1",,"SYN05871006 15/// /3404 10059 20049 60001 333 10167 20059 70000=",
"71006099999","2014-08-23T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","340,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0069,1","+0059,1","99999,9",,,,,,,,"AWY047PAA SA 1200 AUTO8 M M M M/06/05/3404/M/ M 99MM=",
"71006099999","2014-08-23T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0015,1","99999,9,9,9","999999,9,9,9","+0050,1","+0042,1","99999,9",,,,,,,,"AWY047PAA SA 1300 AUTO8 M M M M/05/04/3203/M/ M 02MM=",
"71006099999","2014-08-23T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","290,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0067,1","+0051,1","99999,9",,,,,,,,"AWY047PAA SA 1400 AUTO8 M M M M/06/05/2904/M/ M 71MM=",
"71006099999","2014-08-23T15:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0096,1","+0052,1","99999,9",,,,,,,,"AWY047PAA SA 1500 AUTO8 M M M M/09/05/3204/M/ M 62MM=",
"71006099999","2014-08-23T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","050,1,9,0015,1","99999,9,9,9","999999,9,9,9","+0127,1","+0054,1","99999,9",,,,,,,,"AWY047PAA SA 1600 AUTO8 M M M M/12/05/0503/M/ M 74MM=",
"71006099999","2014-08-23T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","050,1,9,0036,1","99999,9,9,9","999999,9,9,9","+0131,1","+0068,1","99999,9",,,,,,,,"AWY047PAA SA 1700 AUTO8 M M M M/13/06/0507/M/ M 18MM=",
"71006099999","2014-08-23T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","070,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0145,1","+0061,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,+0146,1","120,N,+0044,1",,"SYN05871006 15/// /0706 10145 20061 60001 333 10146 20044 70000=",
"71006099999","2014-08-23T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","070,1,9,0031,1","99999,9,9,9","999999,9,9,9","+0155,1","+0061,1","99999,9",,,,,,,,"AWY047PAA SA 1800 AUTO8 M M M M/15/06/0706/M/ M 51MM=",
"71006099999","2014-08-23T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","100,1,9,0031,1","99999,9,9,9","999999,9,9,9","+0151,1","+0078,1","99999,9",,,,,,,,"AWY047PAA SA 1900 AUTO8 M M M M/15/07/1006/M/ M 18MM=",
"71006099999","2014-08-23T20:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","090,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0151,1","+0077,1","99999,9",,,,,,,,"AWY047PAA SA 2000 AUTO8 M M M M/15/07/0904/M/ M 17MM=",
"71006099999","2014-08-23T21:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","090,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0153,1","+0086,1","99999,9",,,,,,,,"AWY047PAA SA 2100 AUTO8 M M M M/15/08/0904/M/ M 36MM=",
"71006099999","2014-08-23T22:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0041,1","99999,9,9,9","999999,9,9,9","+0141,1","+0097,1","99999,9",,,,,,,,"AWY047PAA SA 2200 AUTO8 M M M M/14/09/1308/M/ M 17MM=",
"71006099999","2014-08-23T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0036,1","99999,9,9,9","999999,9,9,9","+0135,1","+0108,1","99999,9",,,,,,,,"AWY047PAA SA 2300 AUTO8 M M M M/13/10/1207/M/ M 58MM=",
"71006099999","2014-08-24T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0129,1","+0099,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,+0155,1","120,N,+0044,1",,"SYN05871006 15/// /1004 10129 20099 60001 333 10155 20044 70000=",
"71006099999","2014-08-24T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","100,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0139,1","+0109,1","99999,9",,,,,,,,"AWY047PAA SA 0000 AUTO8 M M M M/13/10/1004/M/ M 99MM=",
"71006099999","2014-08-24T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0036,1","99999,9,9,9","999999,9,9,9","+0134,1","+0105,1","99999,9",,,,,,,,"AWY047PAA SA 0100 AUTO8 M M M M/13/10/1207/M/ M 45MM=",
"71006099999","2014-08-24T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0015,1","99999,9,9,9","999999,9,9,9","+0138,1","+0108,1","99999,9",,,,,,,,"AWY047PAA SA 0200 AUTO8 M M M M/13/10/1303/M/ M 88MM=",
"71006099999","2014-08-24T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0015,1","99999,9,9,9","999999,9,9,9","+0129,1","+0109,1","99999,9",,,,,,,,"AWY047PAA SA 0300 AUTO8 M M M M/12/10/1203/M/ M 99MM=",
"71006099999","2014-08-24T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0015,1","99999,9,9,9","999999,9,9,9","+0114,1","+0101,1","99999,9",,,,,,,,"AWY047PAA SA 0400 AUTO8 M M M M/11/10/1603/M/ M 41MM=",
"71006099999","2014-08-24T05:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0015,1","99999,9,9,9","999999,9,9,9","+0113,1","+0101,1","99999,9",,,,,,,,"AWY047PAA SA 0500 AUTO8 M M M M/11/10/1303/M/ M 31MM=",
"71006099999","2014-08-24T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0108,1","+0101,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,+0155,1","240,N,+0044,1",,"SYN05871006 15/// /1102 10108 20101 60001 333 10155 20044 70000=",
"71006099999","2014-08-24T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","110,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0118,1","+0101,1","99999,9",,,,,,,,"AWY047PAA SA 0600 AUTO8 M M M M/11/10/1102/M/ M 81MM=",
"71006099999","2014-08-24T07:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0117,1","+0100,1","99999,9",,,,,,,,"AWY047PAA SA 0700 AUTO8 M M M M/11/10/1201/M/ M 70MM=",
"71006099999","2014-08-24T08:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0101,1","+9999,9","99999,9",,,,,,,,"AWY047PAA SA 0800 AUTO8 M M M M/10/10/3201/M/ M 16MM=","Q0110.6  2ATOD  "
"71006099999","2014-08-24T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0101,1","+9999,9","99999,9",,,,,,,,"AWY047PAA SA 0900 AUTO8 M M M M/10/10/1201/M/ M 17MM=","Q0110.7  2ATOD  "
"71006099999","2014-08-24T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","050,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0101,1","+9999,9","99999,9",,,,,,,,"AWY047PAA SA 1000 AUTO8 M M M M/10/10/0502/M/ M 17MM=","Q0110.7  2ATOD  "
"71006099999","2014-08-24T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","040,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0104,1","+0101,1","99999,9",,,,,,,,"AWY047PAA SA 1100 AUTO8 M M M M/10/10/0401/M/ M 41MM=",
"71006099999","2014-08-24T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0097,1","+0093,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,+0155,1","240,N,+0093,1",,"SYN05871006 15/// /3402 10097 20093 60001 333 10155 20093 70000=",
"71006099999","2014-08-24T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","340,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0107,1","+0093,1","99999,9",,,,,,,,"AWY047PAA SA 1200 AUTO8 M M M M/10/09/3402/M/ M 73MM=",
"71006099999","2014-08-24T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0090,1","+9999,9","99999,9",,,,,,,,"AWY047PAA SA 1300 AUTO8 M M M M/09/09/3101/M/ M 07MM=","Q019.7   2ATOD  "
"71006099999","2014-08-24T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","030,1,9,0015,1","99999,9,9,9","999999,9,9,9","+0105,1","+0102,1","99999,9",,,,,,,,"AWY047PAA SA 1400 AUTO8 M M M M/10/10/0303/M/ M 52MM=",
"71006099999","2014-08-24T15:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","060,1,9,0026,1","99999,9,9,9","999999,9,9,9","+0127,1","+0100,1","99999,9",,,,,,,,"AWY047PAA SA 1500 AUTO8 M M M M/12/10/0605/M/ M 70MM=",
"71006099999","2014-08-24T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","030,1,9,0036,1","99999,9,9,9","999999,9,9,9","+0133,1","+0094,1","99999,9",,,,,,,,"AWY047PAA SA 1600 AUTO8 M M M M/13/09/0307/M/ M 34MM=",
"71006099999","2014-08-24T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","060,1,9,0051,1","99999,9,9,9","999999,9,9,9","+0152,1","+0088,1","99999,9",,,,,,,,"AWY047PAA SA 1700 AUTO8 M M M M/15/08/0610/M/ M 28MM=",
"71006099999","2014-08-24T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","050,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0166,1","+0063,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,+0167,1","120,N,+0088,1",,"SYN05871006 15/// /0510 10166 20063 60001 333 10167 20088 70000=",
"71006099999","2014-08-24T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","050,1,9,0051,1","99999,9,9,9","999999,9,9,9","+0176,1","+0063,1","99999,9",,,,,,,"3,01,0087,1,060","AWY065PAA SA 1800 AUTO8 M M M M/17/06/0510/M/ PK WND 0617 1744Z M 63MM=",
"71006099999","2014-08-24T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","030,1,9,0041,1","99999,9,9,9","999999,9,9,9","+0176,1","+0078,1","99999,9",,,,,,,"3,01,0098,1,070","AWY065PAA SA 1900 AUTO8 M M M M/17/07/0308/M/ PK WND 0719 1838Z M 68MM=",
"71006099999","2014-08-24T20:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","040,1,9,0051,1","99999,9,9,9","999999,9,9,9","+0189,1","+0058,1","99999,9",,,,,,,"3,01,0093,1,040","AWY065PAA SA 2000 AUTO8 M M M M/18/05/0410/M/ PK WND 0418 1959Z M 98MM=",
"71006099999","2014-08-24T21:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","010,1,9,0051,1","99999,9,9,9","999999,9,9,9","+0189,1","+0060,1","99999,9",,,,,,,"3,01,0098,1,040","AWY065PAA SA 2100 AUTO8 M M M M/18/06/0110/M/ PK WND 0419 2027Z M 90MM=",
"71006099999","2014-08-24T22:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","040,1,9,0057,1","99999,9,9,9","999999,9,9,9","+0196,1","+0042,1","99999,9",,,,,,,"3,01,0108,1,030","AWY065PAA SA 2200 AUTO8 M M M M/19/04/0411/M/ PK WND 0321 2123Z M 62MM=",
"71006099999","2014-08-24T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","040,1,9,0057,1","99999,9,9,9","999999,9,9,9","+0180,1","+0049,1","99999,9",,,,,,,"3,01,0113,1,020","AWY065PAA SA 2300 AUTO8 M M M M/18/04/0411/M/ PK WND 0222 2215Z M 09MM=",
"71006099999","2014-08-25T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","030,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0179,1","+0039,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,+0192,1","120,N,+0088,1",,"SYN05871006 15/// /0310 10179 20039 60001 333 10192 20088 70000=",
"71006099999","2014-08-25T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","030,1,9,0051,1","99999,9,9,9","999999,9,9,9","+0189,1","+0049,1","99999,9",,,,,,,"3,01,0103,1,050","AWY065PAA SA 0000 AUTO8 M M M M/18/04/0310/M/ PK WND 0520 2339Z M 99MM=",
"71006099999","2014-08-25T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","040,1,9,0036,1","99999,9,9,9","999999,9,9,9","+0179,1","+0042,1","99999,9",,,,,,,"3,01,0093,1,040","AWY065PAA SA 0100 AUTO8 M M M M/17/04/0407/M/ PK WND 0418 0004Z M 92MM=",
"71006099999","2014-08-25T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","040,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0144,1","+0050,1","99999,9",,,,,,,,"AWY047PAA SA 0200 AUTO8 M M M M/14/05/0404/M/ M 40MM=",
"71006099999","2014-08-25T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","010,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0120,1","+0050,1","99999,9",,,,,,,,"AWY047PAA SA 0300 AUTO8 M M M M/12/05/0101/M/ M 00MM=",
"71006099999","2014-08-25T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0098,1","+0057,1","99999,9",,,,,,,,"AWY047PAA SA 0400 AUTO8 M M M M/09/05/1502/M/ M 87MM=",
"71006099999","2014-08-25T05:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0051,1","+0032,1","99999,9",,,,,,,,"AWY047PAA SA 0500 AUTO8 M M M M/05/03/2704/M/ M 12MM=",
"71006099999","2014-08-25T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0038,1","+0028,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,+0192,1","240,N,+0036,1",,"SYN07471006 15/// /2804 10038 20028 60001 333 10192 20036 70000 555 30222 40230=",
"71006099999","2014-08-25T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","280,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0048,1","+0038,1","99999,9",,,,,,,,"AWY047PAA SA 0600 AUTO8 M M M M/04/03/2804/M/ M 88MM=",
"71006099999","2014-08-25T07:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0015,1","99999,9,9,9","999999,9,9,9","+0039,1","+0022,1","99999,9",,,,,,,,"AWY047PAA SA 0700 AUTO8 M M M M/03/02/2703/M/ M 92MM=",
"71006099999","2014-08-25T08:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","240,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0038,1","+0020,1","99999,9",,,,,,,,"AWY047PAA SA 0800 AUTO8 M M M M/03/02/2402/M/ M 80MM=",
"71006099999","2014-08-25T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0021,1","+9999,9","99999,9",,,,,,,,"AWY047PAA SA 0900 AUTO8 M M M M/02/02/2702/M/ M 17MM=","Q012.7   2ATOD  "
"71006099999","2014-08-25T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","180,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0026,1","+0012,1","99999,9",,,,,,,,"AWY047PAA SA 1000 AUTO8 M M M M/02/01/1801/M/ M 62MM=",
"71006099999","2014-08-25T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","170,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0014,1","+9999,9","99999,9",,,,,,,,"AWY047PAA SA 1100 AUTO8 M M M M/01/01/1702/M/ M 48MM=","Q011.8   2ATOD  "
"71006099999","2014-08-25T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0024,1","+0016,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,+0192,1","240,N,+0008,1",,"SYN05871006 15/// /1602 10024 20016 60001 333 10192 20008 70000=",
"71006099999","2014-08-25T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0024,1","+9999,9","99999,9",,,,,,,,"AWY047PAA SA 1200 AUTO8 M M M M/02/02/1602/M/ M 46MM=","Q012.6   2ATOD  "
"71006099999","2014-08-25T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0030,1","+9999,9","99999,9",,,,,,,,"AWY047PAA SA 1300 AUTO8 M M M M/03/03/1302/M/ M 06MM=","Q013.6   2ATOD  "
"71006099999","2014-08-25T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","130,1,9,0005,1","99999,9,9,9","999999,9,9,9","+0072,1","+0065,1","99999,9",,,,,,,,"AWY047PAA SA 1400 AUTO8 M M M M/07/06/1301/M/ M 25MM=",
"71006099999","2014-08-25T15:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","110,1,9,0010,1","99999,9,9,9","999999,9,9,9","+0115,1","+0073,1","99999,9",,,,,,,,"AWY047PAA SA 1500 AUTO8 M M M M/11/07/1102/M/ M 53MM=",
"71006099999","2014-08-25T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0166,1","+0073,1","99999,9",,,,,,,,"AWY047PAA SA 1600 AUTO8 M M M M/16/07/1204/M/ M 63MM=",
"71006099999","2014-08-25T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","190,1,9,0031,1","99999,9,9,9","999999,9,9,9","+0172,1","+0041,1","99999,9",,,,,,,,"AWY047PAA SA 1700 AUTO8 M M M M/17/04/1906/M/ M 21MM=",
"71006099999","2014-08-25T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0182,1","+0053,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,+0184,1","120,N,+0008,1",,"SYN05871006 15/// /1906 10182 20053 60001 333 10184 20008 70000=",
"71006099999","2014-08-25T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","190,1,9,0031,1","99999,9,9,9","999999,9,9,9","+0182,1","+0053,1","99999,9",,,,,,,,"AWY047PAA SA 1800 AUTO8 M M M M/18/05/1906/M/ M 23MM=",
"71006099999","2014-08-25T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","180,1,9,0046,1","99999,9,9,9","999999,9,9,9","+0191,1","+0043,1","99999,9",,,,,,,,"AWY047PAA SA 1900 AUTO8 M M M M/19/04/1809/M/ M 13MM=",
"71006099999","2014-08-25T20:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","200,1,9,0036,1","99999,9,9,9","999999,9,9,9","+0209,1","+0065,1","99999,9",,,,,,,,"AWY047PAA SA 2000 AUTO8 M M M M/20/06/2007/M/ M 95MM=",
"71006099999","2014-08-25T21:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","210,1,9,0041,1","99999,9,9,9","999999,9,9,9","+0216,1","+0057,1","99999,9",,,,,,,,"AWY047PAA SA 2100 AUTO8 M M M M/21/05/2108/M/ M 67MM=",
"71006099999","2014-08-25T22:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","220,1,9,0046,1","99999,9,9,9","999999,9,9,9","+0215,1","+0059,1","99999,9",,,,,,,,"AWY047PAA SA 2200 AUTO8 M M M M/21/05/2209/M/ M 59MM=",
"71006099999","2014-08-25T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","200,1,9,0041,1","99999,9,9,9","999999,9,9,9","+0202,1","+0054,1","99999,9",,,,,,,"3,01,0087,1,240","AWY066PAA SA 2300 AUTO8 M M M M/20/05/2008/M/M PK WND 2417 2212Z M 24MM=",
"71006099999","2014-08-26T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0198,1","+0067,1","99999,9","06,9999,1,9","24,9999,1,9",,,"120,M,+0218,1","120,N,+0008,1",,"SYN05871006 45/// /2005 10198 20067 6///1 333 10218 20008 7////=",
"71006099999","2014-08-26T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","200,1,9,0026,1","99999,9,9,9","999999,9,9,9","+0208,1","+0077,1","99999,9",,,,,,,,"AWY048PAA SA 0000 AUTO8 M M M M/20/07/2005/M/M M 87MM=",
"71006099999","2014-08-26T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0026,1","99999,9,9,9","999999,9,9,9","+0205,1","+0087,1","99999,9",,,,,,,,"AWY047PAA SA 0100 AUTO8 M M M M/20/08/1505/M/ M 57MM=",
"71006099999","2014-08-26T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","120,1,9,0031,1","99999,9,9,9","999999,9,9,9","+0173,1","+0099,1","99999,9",,,,,,,,"AWY047PAA SA 0200 AUTO8 M M M M/17/09/1206/M/ M 39MM=",
"71006099999","2014-08-26T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0140,1","+0107,1","99999,9",,,,,,,,"AWY047PAA SA 0300 AUTO8 M M M M/14/10/1504/M/ M 07MM=",
"71006099999","2014-08-26T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0026,1","99999,9,9,9","999999,9,9,9","+0126,1","+0085,1","99999,9",,,,,,,,"AWY047PAA SA 0400 AUTO8 M M M M/12/08/1605/M/ M 65MM=",
"71006099999","2014-08-26T05:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0021,1","99999,9,9,9","999999,9,9,9","+0092,1","+0074,1","99999,9",,,,,,,,"AWY047PAA SA 0500 AUTO8 M M M M/09/07/1504/M/ M 24MM=",
"71006099999","2014-08-26T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0096,1","+0072,1","99999,9","06,0000,9,1","24,9999,1,9",,,"240,M,+0218,1","240,N,+0008,1",,"SYN07471006 15/// /1505 10096 20072 60001 333 10218 20008 7//// 555 32417 40230=",
